year,month,month_num,epi_week,region,district,cases,deaths,T2M_mean,RH2M_mean,PRECTOTCORR_sum,WS10M_mean
2020,April,4,16,Punjab,Jhang,0,0,25.032857142857143,62.06428571428571,25.189999999999998,2.858571428571429
2020,April,4,13,Punjab,Gujrat,1,0,19.169999999999998,77.40285714285713,96.72,2.6357142857142857
2020,April,4,14,Punjab,Gujrat,1,0,19.485714285714288,70.81857142857143,21.810000000000002,2.4785714285714286
2020,April,4,15,Punjab,Gujrat,1,0,22.495714285714286,67.61,3.1599999999999997,2.337142857142857
2020,April,4,16,Punjab,Gujrat,1,0,24.72142857142857,65.85857142857142,25.38,2.4514285714285715
2020,April,4,13,Punjab,Rahim Yar Khan,1,0,23.08857142857143,63.99142857142857,49.629999999999995,2.7728571428571427
2020,April,4,14,Punjab,Rahim Yar Khan,1,0,24.58142857142857,53.88142857142857,8.02,2.9714285714285715
2020,April,4,15,Punjab,Rahim Yar Khan,1,0,26.56714285714286,54.82,0.05,3.365714285714286
2020,April,4,16,Punjab,Rahim Yar Khan,1,0,27.784285714285716,50.94571428571429,16.53,3.1457142857142855
2020,April,4,13,Punjab,Sahiwal,0,0,20.77857142857143,73.67,55.09,2.488571428571429
2020,April,4,14,Punjab,Sahiwal,1,0,21.525714285714287,63.75571428571429,3.7,2.3642857142857143
2020,April,4,15,Punjab,Sahiwal,1,0,24.49142857142857,60.69,5.63,2.052857142857143
2020,April,4,16,Punjab,Sahiwal,0,0,26.46,53.964285714285715,11.899999999999999,2.8728571428571428
2020,April,4,13,Punjab,Okara,1,0,20.782857142857143,71.60857142857142,49.05,2.3285714285714287
2020,April,4,14,Punjab,Okara,1,0,21.30857142857143,63.94857142857143,3.8899999999999997,2.391428571428571
2020,April,4,15,Punjab,Okara,1,0,24.47142857142857,59.23571428571428,2.8600000000000003,2.18
2020,April,4,16,Punjab,Okara,0,0,26.284285714285716,54.104285714285716,15.71,3.032857142857143
2020,April,4,13,Punjab,Narowal,1,0,19.68285714285714,75.24428571428572,62.81,2.6585714285714284
2020,April,4,14,Punjab,Narowal,1,0,19.494285714285716,70.7,17.830000000000002,2.8428571428571425
2020,April,4,15,Punjab,Narowal,1,0,22.93285714285714,64.60142857142857,2.25,2.3757142857142854
2020,April,4,16,Punjab,Narowal,0,0,25.64428571428571,59.85857142857143,18.01,2.6514285714285712
2020,April,4,13,Punjab,Hafizabad,0,0,19.40285714285714,78.62428571428572,75.25,2.3942857142857146
2020,April,4,14,Punjab,Hafizabad,1,0,19.937142857142856,71.69714285714285,11.39,2.3242857142857143
2020,April,4,15,Punjab,Hafizabad,1,0,22.774285714285718,68.8,2.18,2.302857142857143
2020,April,4,16,Punjab,Hafizabad,0,0,24.931428571428572,63.57857142857143,23.37,2.7485714285714287
2020,April,4,13,Punjab,Mandi Bahauddin,1,0,19.02857142857143,79.37285714285714,104.24000000000001,2.512857142857143
2020,April,4,14,Punjab,Mandi Bahauddin,1,0,19.534285714285716,72.88428571428571,16.11,2.5300000000000002
2020,April,4,15,Punjab,Mandi Bahauddin,1,0,22.301428571428573,70.49428571428572,3.64,2.442857142857143
2020,April,4,16,Punjab,Mandi Bahauddin,0,0,24.365714285714287,68.05285714285715,25.919999999999998,2.59
2020,April,4,13,Punjab,Pakpattan,0,0,20.77857142857143,73.67,55.09,2.488571428571429
2020,April,4,14,Punjab,Pakpattan,1,0,21.525714285714287,63.75571428571429,3.7,2.3642857142857143
2020,April,4,15,Punjab,Pakpattan,1,0,24.49142857142857,60.69,5.63,2.052857142857143
2020,April,4,16,Punjab,Pakpattan,0,0,26.46,53.964285714285715,11.899999999999999,2.8728571428571428
2020,April,4,13,Punjab,Chiniot,0,0,19.791428571428572,78.16571428571429,58.88,2.315714285714286
2020,April,4,14,Punjab,Chiniot,1,0,20.617142857142856,69.64142857142858,12.739999999999998,1.9957142857142856
2020,April,4,15,Punjab,Chiniot,1,0,23.39428571428571,66.97285714285714,3.8899999999999997,2.067142857142857
2020,April,4,16,Punjab,Chiniot,0,0,25.057142857142857,61.63857142857143,23.430000000000003,2.89
2020,April,4,13,Punjab,Khushab,0,0,17.678571428571427,81.61571428571428,80.9,2.312857142857143
2020,April,4,14,Punjab,Khushab,1,0,18.50714285714286,73.57142857142857,25.639999999999997,1.93
2020,April,4,15,Punjab,Khushab,1,0,21.071428571428573,73.34,5.34,2.337142857142857
2020,April,4,16,Punjab,Khushab,0,0,22.768571428571427,69.14857142857143,36.06,2.8057142857142856
2020,April,4,13,Punjab,Bhakkar,0,0,19.784285714285716,74.39571428571428,61.58,2.4
2020,April,4,14,Punjab,Bhakkar,1,0,20.552857142857142,65.16285714285713,48.55,2.2585714285714285
2020,April,4,15,Punjab,Bhakkar,1,0,23.624285714285715,64.82714285714285,6.06,2.5014285714285713
2020,April,4,16,Punjab,Bhakkar,0,0,25.085714285714285,61.42142857142857,36.9,2.8871428571428575
2020,April,4,13,Punjab,Layyah,0,0,20.24857142857143,74.37428571428572,72.08,2.4899999999999998
2020,April,4,14,Punjab,Layyah,1,0,21.294285714285714,63.550000000000004,31.880000000000003,2.2157142857142857
2020,April,4,15,Punjab,Layyah,1,0,23.97714285714286,64.27571428571429,4.01,2.6571428571428575
2020,April,4,16,Punjab,Layyah,0,0,25.732857142857142,59.49285714285714,20.96,3.011428571428571
2020,April,4,13,Punjab,Muzaffargarh,1,0,20.517142857142858,77.53142857142858,77.94,2.3385714285714285
2020,April,4,14,Punjab,Muzaffargarh,1,0,21.804285714285715,65.87571428571428,12.49,1.9414285714285715
2020,April,4,15,Punjab,Muzaffargarh,1,0,23.91,67.98,1.61,2.6242857142857146
2020,April,4,16,Punjab,Muzaffargarh,1,0,26.198571428571427,61.199999999999996,4.529999999999999,2.6757142857142857
2020,April,4,13,Punjab,Lodhran,1,0,21.447142857142858,71.93428571428572,51.879999999999995,2.652857142857143
2020,April,4,14,Punjab,Lodhran,1,0,22.2,61.470000000000006,3.63,2.5085714285714285
2020,April,4,15,Punjab,Lodhran,1,0,24.752857142857145,60.95857142857143,3.12,2.457142857142857
2020,April,4,16,Punjab,Lodhran,0,0,27.26571428571429,54.80571428571428,3.5200000000000005,3.0371428571428574
2020,April,4,13,Punjab,Vehari,1,0,21.068571428571428,73.32857142857142,53.400000000000006,2.5814285714285714
2020,April,4,14,Punjab,Vehari,1,0,21.815714285714286,63.08857142857143,1.84,2.437142857142857
2020,April,4,15,Punjab,Vehari,1,0,24.47142857142857,62.075714285714284,5.31,2.138571428571429
2020,April,4,16,Punjab,Vehari,0,0,26.72714285714286,56.84428571428572,7.76,2.8728571428571428
2020,April,4,13,Punjab,Khanewal,1,0,20.50142857142857,77.34285714285714,60.190000000000005,2.3085714285714287
2020,April,4,14,Punjab,Khanewal,1,0,21.572857142857142,65.31714285714285,9.16,2.0685714285714285
2020,April,4,15,Punjab,Khanewal,1,0,23.881428571428568,67.37857142857142,3.16,2.142857142857143
2020,April,4,16,Punjab,Khanewal,0,0,26.044285714285714,61.78142857142857,10.03,2.7714285714285714
2020,April,4,13,Punjab,Toba Tek Singh,0,0,20.454285714285714,75.05714285714285,58.22,2.1928571428571426
2020,April,4,14,Punjab,Toba Tek Singh,1,0,21.37,63.959999999999994,9.15,2.0314285714285716
2020,April,4,15,Punjab,Toba Tek Singh,1,0,24.314285714285713,61.56,4.4799999999999995,2.1042857142857145
2020,April,4,16,Punjab,Toba Tek Singh,0,0,25.987142857142857,56.44,17.47,2.9200000000000004
2020,April,4,13,Punjab,Nankana Sahib,1,0,20.060000000000002,75.21142857142857,56.62,2.3214285714285716
2020,April,4,14,Punjab,Nankana Sahib,1,0,20.56142857142857,68.32571428571428,7.16,2.2885714285714287
2020,April,4,15,Punjab,Nankana Sahib,1,0,23.69,63.44714285714286,2.09,2.3042857142857143
2020,April,4,16,Punjab,Nankana Sahib,0,0,25.571428571428573,58.31428571428571,20.999999999999996,2.9585714285714286
2020,April,4,13,Punjab,Attock,1,0,17.565714285714286,78.20857142857143,153.45,1.9142857142857144
2020,April,4,14,Punjab,Attock,1,0,17.67142857142857,73.20714285714287,56.03000000000001,1.8285714285714287
2020,April,4,15,Punjab,Attock,1,0,20.892857142857142,68.80571428571429,34.449999999999996,1.8485714285714288
2020,April,4,16,Punjab,Attock,0,0,22.822857142857142,68.93142857142857,114.8,2.047142857142857
2020,April,4,13,Punjab,Chakwal,0,0,17.24857142857143,82.58857142857143,124.69999999999999,2.5028571428571427
2020,April,4,14,Punjab,Chakwal,1,0,17.914285714285715,75.37285714285714,22.35,2.25
2020,April,4,15,Punjab,Chakwal,0,0,20.610000000000003,73.87857142857142,7.73,2.4085714285714284
2020,April,4,16,Punjab,Chakwal,0,0,22.447142857142858,72.05142857142857,43.71,2.6342857142857143
2020,April,4,13,Punjab,Jhelum,0,0,18.404285714285713,77.03857142857143,130.28,2.707142857142857
2020,April,4,14,Punjab,Jhelum,1,0,19.132857142857144,69.31428571428572,21.76,2.527142857142857
2020,April,4,15,Punjab,Jhelum,1,0,21.78142857142857,68.23,8.41,2.5442857142857145
2020,April,4,16,Punjab,Jhelum,0,0,23.86285714285714,67.39,39.949999999999996,2.487142857142857
2020,April,4,13,Punjab,Mianwali,0,0,18.21,78.74428571428572,55.97,2.2385714285714284
2020,April,4,14,Punjab,Mianwali,1,0,18.638571428571428,71.44,54.11,2.3185714285714285
2020,April,4,15,Punjab,Mianwali,1,0,21.764285714285712,70.77142857142857,9.549999999999999,2.5585714285714287
2020,April,4,16,Punjab,Mianwali,0,0,23.25857142857143,67.81714285714285,53.28,2.31
2020,April,4,13,Punjab,D.G. Khan,1,0,19.974285714285713,74.69714285714285,138.31,2.59
2020,April,4,14,Punjab,D.G. Khan,1,0,21.61285714285714,64.04571428571428,32.8,2.4414285714285713
2020,April,4,15,Punjab,D.G. Khan,1,0,23.66857142857143,65.69857142857143,1.23,3.0471428571428567
2020,April,4,16,Punjab,D.G. Khan,1,0,25.504285714285714,59.83571428571429,3.8899999999999997,3.0357142857142856
2020,April,4,13,Punjab,Rajanpur,0,0,21.752857142857145,71.10428571428572,69.56,2.7342857142857144
2020,April,4,14,Punjab,Rajanpur,1,0,23.185714285714283,60.14857142857143,12.58,2.468571428571429
2020,April,4,15,Punjab,Rajanpur,1,0,25.00142857142857,63.32142857142857,0.57,3.14
2020,April,4,16,Punjab,Rajanpur,0,0,27.055714285714284,56.20428571428572,2.78,3.005714285714286
2020,April,4,13,Punjab,Bahawalnagar,1,0,21.157142857142855,71.38142857142857,51.65,2.718571428571429
2020,April,4,14,Punjab,Bahawalnagar,1,0,21.927142857142858,61.269999999999996,1.57,2.5685714285714285
2020,April,4,15,Punjab,Bahawalnagar,1,0,24.74142857142857,59.03857142857142,5.51,2.162857142857143
2020,April,4,16,Punjab,Bahawalnagar,0,0,27.127142857142854,52.17285714285714,8.27,2.8314285714285714
2020,May,5,18,Punjab,Lahore,3,0,29.09,53.43857142857143,6.58,2.794285714285714
2020,May,5,19,Punjab,Lahore,3,0,30.12857142857143,44.462857142857146,1.33,2.5357142857142856
2020,May,5,20,Punjab,Lahore,3,0,29.978571428571428,48.56857142857143,11.11,2.792857142857143
2020,May,5,21,Punjab,Lahore,2,0,32.96142857142857,32.0,0.12,3.412857142857143
2020,May,5,18,Punjab,Faisalabad,2,0,28.972857142857144,56.25,8.48,2.7528571428571427
2020,May,5,19,Punjab,Faisalabad,3,0,30.33142857142857,44.88,1.87,2.575714285714286
2020,May,5,20,Punjab,Faisalabad,2,0,29.707142857142856,52.09428571428572,31.4,2.882857142857143
2020,May,5,21,Punjab,Faisalabad,2,0,32.56142857142857,35.42285714285714,0.07,3.207142857142857
2020,May,5,18,Punjab,Rawalpindi,1,0,23.21,74.32571428571428,29.68,2.7642857142857147
2020,May,5,19,Punjab,Rawalpindi,2,0,23.897142857142857,67.53,26.830000000000002,2.5985714285714288
2020,May,5,20,Punjab,Rawalpindi,2,0,24.021428571428572,70.05285714285715,528.35,2.2257142857142855
2020,May,5,21,Punjab,Rawalpindi,1,0,26.31142857142857,57.864285714285714,7.32,2.757142857142857
2020,May,5,18,Punjab,Gujranwala,2,0,27.884285714285713,59.93571428571429,9.049999999999999,2.748571428571428
2020,May,5,19,Punjab,Gujranwala,2,0,28.97,50.11571428571428,2.35,2.5928571428571425
2020,May,5,20,Punjab,Gujranwala,2,0,28.78,54.02571428571429,15.93,2.8485714285714288
2020,May,5,21,Punjab,Gujranwala,1,0,31.77857142857143,36.58428571428572,0.5,3.525714285714286
2020,May,5,18,Punjab,Multan,1,0,30.40857142857143,52.955714285714286,2.75,2.5485714285714285
2020,May,5,19,Punjab,Multan,2,0,31.415714285714284,45.56428571428571,2.05,2.2785714285714285
2020,May,5,20,Punjab,Multan,2,0,30.58857142857143,49.79714285714285,15.75,2.948571428571429
2020,May,5,21,Punjab,Multan,1,0,33.277142857142856,34.30428571428571,0.0,3.1814285714285715
2020,May,5,18,Punjab,Sheikhupura,1,0,29.10571428571429,54.68428571428571,8.26,2.6599999999999997
2020,May,5,19,Punjab,Sheikhupura,2,0,30.222857142857144,45.06285714285714,1.52,2.5485714285714285
2020,May,5,20,Punjab,Sheikhupura,1,0,29.885714285714283,50.548571428571435,19.150000000000002,2.757142857142857
2020,May,5,21,Punjab,Sheikhupura,1,0,32.79571428571428,33.73714285714286,0.05,3.36
2020,May,5,18,Punjab,Kasur,1,0,30.155714285714286,48.082857142857144,6.0,2.8214285714285716
2020,May,5,19,Punjab,Kasur,2,0,31.012857142857143,39.52571428571429,1.44,2.5714285714285716
2020,May,5,20,Punjab,Kasur,1,0,30.914285714285715,44.104285714285716,8.87,2.73
2020,May,5,21,Punjab,Kasur,1,0,33.71714285714285,28.704285714285714,0.01,3.1
2020,May,5,18,Punjab,Sialkot,1,0,26.75857142857143,63.60285714285714,13.57,2.6042857142857145
2020,May,5,19,Punjab,Sialkot,2,0,27.868571428571432,54.512857142857136,5.49,2.542857142857143
2020,May,5,20,Punjab,Sialkot,2,0,27.745714285714286,57.66142857142857,31.32,2.73
2020,May,5,21,Punjab,Sialkot,1,0,30.54,41.12571428571429,1.37,3.262857142857143
2020,May,5,18,Punjab,Sargodha,1,0,27.684285714285714,64.69142857142857,13.639999999999999,2.762857142857143
2020,May,5,19,Punjab,Sargodha,1,0,28.895714285714288,53.55714285714286,3.2199999999999998,2.7728571428571427
2020,May,5,20,Punjab,Sargodha,1,0,28.137142857142855,60.17857142857143,82.83,2.8428571428571425
2020,May,5,21,Punjab,Sargodha,1,0,31.427142857142858,41.03000000000001,0.38,2.7971428571428567
2020,May,5,18,Punjab,Bahawalpur,1,0,31.564285714285713,45.32142857142857,1.48,2.8485714285714288
2020,May,5,19,Punjab,Bahawalpur,1,0,32.465714285714284,37.34285714285714,0.75,2.3771428571428572
2020,May,5,20,Punjab,Bahawalpur,1,0,32.06142857142857,41.61571428571428,7.34,2.6785714285714284
2020,May,5,21,Punjab,Bahawalpur,1,0,34.77571428571429,24.898571428571426,0.0,3.108571428571428
2020,May,5,18,Punjab,Jhang,1,0,28.942857142857143,57.61857142857143,8.6,2.7114285714285713
2020,May,5,19,Punjab,Jhang,2,0,30.27,46.401428571428575,1.52,2.54
2020,May,5,20,Punjab,Jhang,1,0,29.36285714285714,54.19714285714286,31.37,2.692857142857143
2020,May,5,21,Punjab,Jhang,1,0,32.455714285714286,36.57857142857143,0.06,2.757142857142857
2020,May,5,18,Punjab,Gujrat,1,0,26.75857142857143,63.60285714285714,13.57,2.6042857142857145
2020,May,5,19,Punjab,Gujrat,1,0,27.868571428571432,54.512857142857136,5.49,2.542857142857143
2020,May,5,20,Punjab,Gujrat,1,0,27.745714285714286,57.66142857142857,31.32,2.73
2020,May,5,21,Punjab,Gujrat,1,0,30.54,41.12571428571429,1.37,3.262857142857143
2020,May,5,18,Punjab,Rahim Yar Khan,1,0,31.642857142857142,47.09571428571429,1.4,3.8985714285714286
2020,May,5,19,Punjab,Rahim Yar Khan,2,1,32.505714285714284,40.90857142857143,2.35,2.564285714285714
2020,May,5,20,Punjab,Rahim Yar Khan,1,0,32.41571428571429,42.15,3.9999999999999996,4.078571428571428
2020,May,5,21,Punjab,Rahim Yar Khan,1,0,34.174285714285716,29.104285714285712,0.0,3.4642857142857144
2020,May,5,18,Punjab,Sahiwal,1,0,30.714285714285715,47.05285714285714,2.76,2.7214285714285715
2020,May,5,19,Punjab,Sahiwal,1,0,31.697142857142858,38.01714285714286,1.75,2.6285714285714286
2020,May,5,20,Punjab,Sahiwal,1,0,31.517142857142858,42.51714285714286,7.9799999999999995,2.8985714285714286
2020,May,5,21,Punjab,Sahiwal,0,0,34.84428571428571,25.35571428571429,0.0,2.73
2020,May,5,18,Punjab,Okara,1,0,30.012857142857143,50.104285714285716,5.47,2.6257142857142854
2020,May,5,19,Punjab,Okara,1,0,31.00142857142857,41.04571428571428,1.7600000000000002,2.532857142857143
2020,May,5,20,Punjab,Okara,1,0,30.97714285714286,44.76857142857143,9.34,2.7642857142857147
2020,May,5,21,Punjab,Okara,1,0,34.06857142857143,28.342857142857145,0.0,3.057142857142857
2020,May,5,18,Punjab,Narowal,1,0,28.195714285714285,56.175714285714285,7.11,2.542857142857143
2020,May,5,19,Punjab,Narowal,1,0,29.15285714285714,47.17857142857143,3.9699999999999998,2.3842857142857143
2020,May,5,20,Punjab,Narowal,1,0,29.174285714285713,49.62428571428571,10.96,2.807142857142857
2020,May,5,21,Punjab,Narowal,0,0,32.12714285714286,33.332857142857144,1.21,3.454285714285714
2020,May,5,18,Punjab,Hafizabad,1,0,27.804285714285715,61.67714285714286,12.66,2.762857142857143
2020,May,5,19,Punjab,Hafizabad,1,0,29.005714285714284,51.09571428571429,2.24,2.6442857142857146
2020,May,5,20,Punjab,Hafizabad,1,0,28.495714285714286,57.23571428571428,42.540000000000006,2.85
2020,May,5,21,Punjab,Hafizabad,1,0,31.372857142857146,39.98285714285714,0.25,3.417142857142857
2020,May,5,18,Punjab,Mandi Bahauddin,0,0,26.389999999999997,67.29714285714286,18.28,2.96
2020,May,5,19,Punjab,Mandi Bahauddin,1,0,27.41142857142857,58.60857142857143,5.06,2.7457142857142856
2020,May,5,20,Punjab,Mandi Bahauddin,1,0,26.948571428571427,63.9,96.55,2.8557142857142854
2020,May,5,21,Punjab,Mandi Bahauddin,0,0,29.602857142857143,47.691428571428574,0.9299999999999999,3.4757142857142855
2020,May,5,18,Punjab,Pakpattan,1,0,30.714285714285715,47.05285714285714,2.76,2.7214285714285715
2020,May,5,19,Punjab,Pakpattan,1,0,31.697142857142858,38.01714285714286,1.75,2.6285714285714286
2020,May,5,20,Punjab,Pakpattan,1,0,31.517142857142858,42.51714285714286,7.9799999999999995,2.8985714285714286
2020,May,5,21,Punjab,Pakpattan,0,0,34.84428571428571,25.35571428571429,0.0,2.73
2020,May,5,18,Punjab,Chiniot,1,0,28.972857142857144,56.25,8.48,2.7528571428571427
2020,May,5,19,Punjab,Chiniot,1,0,30.33142857142857,44.88,1.87,2.575714285714286
2020,May,5,20,Punjab,Chiniot,1,0,29.707142857142856,52.09428571428572,31.4,2.882857142857143
2020,May,5,21,Punjab,Chiniot,0,0,32.56142857142857,35.42285714285714,0.07,3.207142857142857
2020,May,5,18,Punjab,Khushab,1,0,25.150000000000002,71.4042857142857,18.62,2.707142857142857
2020,May,5,19,Punjab,Khushab,1,0,25.935714285714287,63.02428571428572,8.02,2.7285714285714286
2020,May,5,20,Punjab,Khushab,1,0,25.192857142857143,69.5942857142857,206.48999999999998,2.77
2020,May,5,21,Punjab,Khushab,0,0,28.201428571428572,52.028571428571425,1.41,2.781428571428571
2020,May,5,18,Punjab,Bhakkar,0,0,28.852857142857143,57.51857142857143,4.96,2.4528571428571424
2020,May,5,19,Punjab,Bhakkar,1,0,29.981428571428573,48.31142857142857,0.95,2.39
2020,May,5,20,Punjab,Bhakkar,1,0,28.814285714285713,56.49714285714286,21.67,2.5
2020,May,5,21,Punjab,Bhakkar,0,0,32.2,37.38285714285714,0.02,2.4057142857142857
2020,May,5,18,Punjab,Layyah,1,0,29.617142857142856,54.05571428571428,3.56,2.584285714285714
2020,May,5,19,Punjab,Layyah,1,0,30.91428571428571,45.480000000000004,2.2600000000000002,2.3085714285714287
2020,May,5,20,Punjab,Layyah,1,0,29.51571428571429,53.435714285714276,19.599999999999998,2.5714285714285716
2020,May,5,21,Punjab,Layyah,0,0,33.00714285714286,34.87,0.0,2.597142857142857
2020,May,5,18,Punjab,Muzaffargarh,1,0,30.40857142857143,52.955714285714286,2.75,2.5485714285714285
2020,May,5,19,Punjab,Muzaffargarh,2,0,31.415714285714284,45.56428571428571,2.05,2.2785714285714285
2020,May,5,20,Punjab,Muzaffargarh,1,0,30.58857142857143,49.79714285714285,15.75,2.948571428571429
2020,May,5,21,Punjab,Muzaffargarh,1,0,33.277142857142856,34.30428571428571,0.0,3.1814285714285715
2020,May,5,18,Punjab,Lodhran,0,0,31.564285714285713,45.32142857142857,1.48,2.8485714285714288
2020,May,5,19,Punjab,Lodhran,1,0,32.465714285714284,37.34285714285714,0.75,2.3771428571428572
2020,May,5,20,Punjab,Lodhran,1,0,32.06142857142857,41.61571428571428,7.34,2.6785714285714284
2020,May,5,21,Punjab,Lodhran,0,0,34.77571428571429,24.898571428571426,0.0,3.108571428571428
2020,May,5,18,Punjab,Vehari,1,0,30.934285714285714,48.151428571428575,1.7199999999999998,2.68
2020,May,5,19,Punjab,Vehari,1,0,31.964285714285715,38.825714285714284,1.52,2.5585714285714287
2020,May,5,20,Punjab,Vehari,1,0,32.19857142857143,39.457142857142856,7.279999999999999,3.0
2020,May,5,21,Punjab,Vehari,1,0,35.37,22.365714285714287,0.0,3.067142857142857
2020,May,5,18,Punjab,Khanewal,1,0,30.072857142857142,53.878571428571426,3.5700000000000003,2.6157142857142857
2020,May,5,19,Punjab,Khanewal,1,0,31.26142857142857,44.84571428571429,1.33,2.12
2020,May,5,20,Punjab,Khanewal,1,0,30.34714285714286,51.05571428571428,14.579999999999998,2.707142857142857
2020,May,5,21,Punjab,Khanewal,1,0,33.55,33.3,0.0,2.587142857142857
2020,May,5,18,Punjab,Toba Tek Singh,1,0,30.27857142857143,49.269999999999996,4.9399999999999995,2.7514285714285713
2020,May,5,19,Punjab,Toba Tek Singh,1,0,31.571428571428573,39.35142857142858,1.3499999999999999,2.3885714285714283
2020,May,5,20,Punjab,Toba Tek Singh,1,0,30.555714285714284,47.40428571428571,13.47,2.8657142857142857
2020,May,5,21,Punjab,Toba Tek Singh,1,0,33.70857142857143,30.74857142857143,0.0,2.8200000000000003
2020,May,5,18,Punjab,Nankana Sahib,1,0,29.10571428571429,54.68428571428571,8.26,2.6599999999999997
2020,May,5,19,Punjab,Nankana Sahib,1,0,30.222857142857144,45.06285714285714,1.52,2.5485714285714285
2020,May,5,20,Punjab,Nankana Sahib,1,0,29.885714285714283,50.548571428571435,19.150000000000002,2.757142857142857
2020,May,5,21,Punjab,Nankana Sahib,0,0,32.79571428571428,33.73714285714286,0.05,3.36
2020,May,5,18,Punjab,Attock,1,0,24.139999999999997,73.10857142857142,36.76,2.077142857142857
2020,May,5,19,Punjab,Attock,1,0,24.912857142857142,64.64857142857143,30.34,1.8928571428571428
2020,May,5,20,Punjab,Attock,1,0,24.55,70.88714285714286,366.03999999999996,1.782857142857143
2020,May,5,21,Punjab,Attock,0,0,28.032857142857143,51.395714285714284,12.44,1.6542857142857144
2020,May,5,18,Punjab,Chakwal,0,0,23.860000000000003,74.94571428571429,25.880000000000003,2.7328571428571427
2020,May,5,19,Punjab,Chakwal,1,0,24.645714285714288,67.67285714285715,15.23,2.527142857142857
2020,May,5,20,Punjab,Chakwal,1,0,24.284285714285716,72.81571428571428,374.42,2.4257142857142857
2020,May,5,21,Punjab,Chakwal,0,0,26.512857142857143,59.94285714285714,3.26,2.8485714285714288
2020,May,5,18,Punjab,Jhelum,1,0,25.31142857142857,67.47714285714285,23.880000000000003,2.817142857142857
2020,May,5,19,Punjab,Jhelum,1,0,25.97,61.98142857142857,11.35,2.6799999999999997
2020,May,5,20,Punjab,Jhelum,1,0,25.83857142857143,65.31285714285714,185.02,2.5100000000000002
2020,May,5,21,Punjab,Jhelum,0,0,27.92142857142857,53.660000000000004,2.76,3.067142857142857
2020,May,5,18,Punjab,Mianwali,0,0,26.184285714285714,69.70714285714286,12.45,2.2742857142857145
2020,May,5,19,Punjab,Mianwali,1,0,26.645714285714288,61.03285714285715,5.04,2.632857142857143
2020,May,5,20,Punjab,Mianwali,1,0,26.26571428571429,67.13571428571429,99.83999999999999,2.7257142857142855
2020,May,5,21,Punjab,Mianwali,0,0,29.074285714285715,49.83142857142857,0.8800000000000001,2.402857142857143
2020,May,5,18,Punjab,D.G. Khan,1,0,29.678571428571427,52.79714285714285,3.1100000000000003,2.9828571428571427
2020,May,5,19,Punjab,D.G. Khan,1,0,30.372857142857146,46.370000000000005,3.57,3.011428571428571
2020,May,5,20,Punjab,D.G. Khan,1,0,29.367142857142856,50.43285714285714,20.32,3.4414285714285713
2020,May,5,21,Punjab,D.G. Khan,1,0,32.324285714285715,35.08,0.0,3.892857142857143
2020,May,5,18,Punjab,Rajanpur,1,0,31.33142857142857,48.94142857142857,1.4700000000000002,3.357142857142857
2020,May,5,19,Punjab,Rajanpur,1,0,31.915714285714284,43.385714285714286,2.58,2.632857142857143
2020,May,5,20,Punjab,Rajanpur,1,0,31.571428571428573,44.96142857142858,6.7,3.7228571428571433
2020,May,5,21,Punjab,Rajanpur,1,0,33.86,29.974285714285713,0.0,3.5342857142857143
2020,May,5,18,Punjab,Bahawalnagar,1,0,31.39428571428571,44.51428571428572,1.81,2.7028571428571424
2020,May,5,19,Punjab,Bahawalnagar,1,0,32.25714285714286,35.56428571428571,1.95,2.717142857142857
2020,May,5,20,Punjab,Bahawalnagar,1,0,32.42142857142857,38.16285714285714,7.07,3.0014285714285713
2020,May,5,21,Punjab,Bahawalnagar,0,0,35.36,22.014285714285712,0.0,3.09
2020,June,6,22,Punjab,Lahore,4,0,34.24,35.58571428571428,8.15,3.954285714285714
2020,June,6,23,Punjab,Lahore,7,0,29.565714285714286,51.684285714285714,14.99,2.314285714285714
2020,June,6,24,Punjab,Lahore,6,0,35.589999999999996,37.97571428571428,9.5,2.4985714285714287
2020,June,6,25,Punjab,Lahore,4,0,37.62428571428571,26.771428571428572,0.53,2.355714285714286
2020,June,6,22,Punjab,Faisalabad,4,0,34.347142857142856,34.95428571428572,6.71,3.7014285714285715
2020,June,6,23,Punjab,Faisalabad,4,0,29.57857142857143,52.58142857142857,14.200000000000001,2.3299999999999996
2020,June,6,24,Punjab,Faisalabad,4,0,35.61,40.60142857142857,31.589999999999996,2.5085714285714285
2020,June,6,25,Punjab,Faisalabad,4,0,36.61142857142857,33.660000000000004,12.5,2.71
2020,June,6,22,Punjab,Rawalpindi,3,0,28.148571428571426,59.58571428571429,16.84,2.5942857142857143
2020,June,6,23,Punjab,Rawalpindi,3,1,24.648571428571426,73.08142857142857,15.740000000000002,2.19
2020,June,6,24,Punjab,Rawalpindi,3,0,28.27285714285714,68.4,468.51,2.302857142857143
2020,June,6,25,Punjab,Rawalpindi,3,0,29.89428571428571,58.019999999999996,451.13,2.2357142857142858
2020,June,6,22,Punjab,Gujranwala,3,0,33.14142857142857,40.13714285714286,7.36,3.9442857142857144
2020,June,6,23,Punjab,Gujranwala,3,0,28.954285714285714,55.800000000000004,19.42,2.3957142857142855
2020,June,6,24,Punjab,Gujranwala,3,0,34.5,42.97714285714285,12.35,2.4299999999999997
2020,June,6,25,Punjab,Gujranwala,3,0,36.48285714285714,29.995714285714286,1.97,2.5785714285714287
2020,June,6,22,Punjab,Multan,3,0,35.48142857142857,32.51857142857143,31.59,3.204285714285714
