year,month,month_num,epi_week,region,district,cases,deaths,T2M_mean,RH2M_mean,PRECTOTCORR_sum,WS10M_mean,month_sin,month_cos,week_sin,week_cos,t1_cases,t2_cases,T2M_lag1,PRECTOTCORR_lag1,PRECTOTCORR_lag2,water_proxy,district_encoded,isOutbreak
2017,January,1,3,Punjab,attock,2,0,9.702857142857145,61.43714285714286,13.3,1.8785714285714288,0.4999999999999999,0.8660254037844387,0.3546048870425356,0.9350162426854148,2.0,2.0,7.932857142857143,5.13,54.21,18.43,0.0,0
2017,January,1,4,Punjab,attock,1,0,10.868571428571428,76.48571428571428,56.97,1.8585714285714283,0.4999999999999999,0.8660254037844387,0.4647231720437685,0.8854560256532099,2.0,2.0,9.702857142857145,13.3,5.13,70.27,0.0,0
2017,February,2,5,Punjab,attock,2,0,12.625714285714285,62.67142857142857,28.880000000000003,2.05,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,1.0,2.0,10.868571428571428,56.97,13.3,85.85,0.0,0
2017,February,2,6,Punjab,attock,2,0,13.23,50.49142857142857,1.05,1.747142857142857,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,2.0,1.0,12.625714285714285,28.880000000000003,56.97,29.930000000000003,0.0,0
2017,February,2,7,Punjab,attock,2,0,16.248571428571427,61.33857142857143,12.83,2.0785714285714283,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2.0,2.0,13.23,1.05,28.880000000000003,13.88,0.0,0
2017,February,2,8,Punjab,attock,1,0,15.741428571428573,41.32857142857143,0.92,1.9814285714285715,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,2.0,2.0,16.248571428571427,12.83,1.05,13.75,0.0,0
2017,March,3,9,Punjab,attock,1,0,16.444285714285716,47.41285714285714,34.150000000000006,1.8485714285714283,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,1.0,2.0,15.741428571428573,0.92,12.83,35.07000000000001,0.0,0
2017,March,3,10,Punjab,attock,1,0,14.507142857142856,58.28285714285715,21.67,1.447142857142857,1.0,6.123233995736766e-17,0.9350162426854148,0.3546048870425355,1.0,1.0,16.444285714285716,34.150000000000006,0.92,55.82000000000001,0.0,0
2017,March,3,11,Punjab,attock,1,0,17.231428571428573,48.277142857142856,0.02,1.5399999999999998,1.0,6.123233995736766e-17,0.970941817426052,0.239315664287558,1.0,1.0,14.507142857142856,21.67,34.150000000000006,21.69,0.0,0
2017,March,3,12,Punjab,attock,1,0,21.398571428571422,52.79857142857143,8.959999999999999,2.211428571428572,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,1.0,1.0,17.231428571428573,0.02,21.67,8.979999999999999,0.0,0
2017,April,4,13,Punjab,attock,1,0,26.164285714285715,44.83428571428572,5.09,1.9157142857142857,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766366e-16,1.0,1.0,21.398571428571422,8.959999999999999,0.02,14.05,0.0,0
2017,April,4,14,Punjab,attock,1,0,20.69142857142857,51.57,66.23,2.665714285714286,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.1205366802553228,1.0,1.0,26.164285714285715,5.09,8.959999999999999,71.32000000000001,0.0,0
2017,April,4,15,Punjab,attock,1,0,27.83714285714285,30.16714285714286,0.0,1.587142857142857,0.8660254037844387,-0.4999999999999998,0.970941817426052,-0.2393156642875575,1.0,1.0,20.69142857142857,66.23,5.09,66.23,0.0,0
2017,April,4,16,Punjab,attock,0,0,29.44428571428572,43.69571428571429,23.63,2.577142857142857,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.3546048870425354,1.0,1.0,27.83714285714285,0.0,66.23,23.63,0.0,0
2017,May,5,18,Punjab,attock,1,0,28.84142857142857,37.057142857142864,2.99,1.8542857142857143,0.4999999999999999,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,0.0,1.0,29.44428571428572,23.63,0.0,26.62,0.0,0
2017,May,5,19,Punjab,attock,1,0,31.97428571428572,38.83857142857143,1.2,1.8257142857142856,0.4999999999999999,-0.8660254037844387,0.7485107481711013,-0.663122658240795,1.0,0.0,28.84142857142857,2.99,23.63,4.19,0.0,0
2017,May,5,20,Punjab,attock,1,0,31.83428571428572,37.29714285714285,3.4800000000000004,1.9685714285714289,0.4999999999999999,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,1.0,1.0,31.97428571428572,1.2,2.99,4.680000000000001,0.0,0
2017,May,5,21,Punjab,attock,1,0,34.61857142857143,24.012857142857143,3.99,1.577142857142857,0.4999999999999999,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,1.0,1.0,31.83428571428572,3.4800000000000004,1.2,7.470000000000001,0.0,0
2017,June,6,22,Punjab,attock,1,0,35.03428571428572,18.34857142857143,3.82,2.2742857142857145,1.2246467991473532e-16,-1.0,0.464723172043769,-0.8854560256532096,1.0,1.0,34.61857142857143,3.99,3.4800000000000004,7.81,0.0,0
2017,June,6,23,Punjab,attock,2,0,33.621428571428574,35.42857142857143,28.93,1.9142857142857144,1.2246467991473532e-16,-1.0,0.3546048870425358,-0.9350162426854148,1.0,1.0,35.03428571428572,3.82,3.99,32.75,0.0,0
2017,June,6,24,Punjab,attock,2,0,34.92714285714286,30.142857142857142,2.97,2.1342857142857143,1.2246467991473532e-16,-1.0,0.2393156642875576,-0.970941817426052,2.0,1.0,33.621428571428574,28.93,3.82,31.9,0.0,0
2017,June,6,25,Punjab,attock,1,0,32.59428571428571,45.67714285714286,32.21,2.608571428571428,1.2246467991473532e-16,-1.0,0.120536680255323,-0.992708874098054,2.0,2.0,34.92714285714286,2.97,28.93,35.18,0.0,0
2017,July,7,26,Punjab,attock,2,0,32.47571428571428,55.51,33.63,2.177142857142857,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,1.0,2.0,32.59428571428571,32.21,2.97,65.84,0.0,0
2017,July,7,27,Punjab,attock,7,0,34.32,45.30142857142857,6.5,2.295714285714286,-0.4999999999999997,-0.8660254037844388,-0.1205366802553228,-0.992708874098054,2.0,1.0,32.47571428571428,33.63,32.21,40.13,0.0,1
2017,July,7,28,Punjab,attock,6,0,32.247142857142855,60.535714285714285,88.69999999999999,2.642857142857143,-0.4999999999999997,-0.8660254037844388,-0.2393156642875574,-0.970941817426052,7.0,2.0,34.32,6.5,33.63,95.2,0.0,0
2017,July,7,29,Punjab,attock,3,0,31.777142857142856,63.01857142857143,39.71,2.46,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,6.0,7.0,32.247142857142855,88.69999999999999,6.5,128.41,0.0,0
2017,August,8,31,Punjab,attock,5,0,32.01,63.11571428571428,27.76,2.685714285714286,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566,3.0,6.0,31.777142857142856,39.71,88.69999999999999,67.47,0.0,0
