district_encoded,epi_week,mean_predicted,mean_temp,mean_humidity,mean_rainfall,mean_water,dominant_severity,cluster,risk_zone
2.0,24,2.0977313343137123,38.156285714285715,30.172000000000004,1.304,13.972,0,0,Moderate Risk
2.0,25,1.9133248572354198,37.489714285714285,35.67714285714286,13.045999999999998,14.35,0,0,Moderate Risk
2.0,26,3.975766536749231,37.08685714285714,40.044,13.014000000000001,26.060000000000002,1,0,Moderate Risk
2.0,27,8.606053693383846,37.96742857142857,37.669714285714285,4.816000000000001,17.830000000000002,3,0,Moderate Risk
2.0,28,10.29724412557852,38.12942857142857,36.24457142857143,2.1399999999999997,6.956,3,0,Moderate Risk
2.0,29,5.156592186264212,37.158,40.687714285714286,8.325999999999999,10.466,1,0,Moderate Risk
2.0,31,6.045727177016972,36.046,43.91971428571428,2.12,10.446,2,0,Moderate Risk
2.0,32,34.52314316033846,36.12457142857143,43.854,8.016,10.136,3,3,Hotspot
2.0,33,37.183855422852574,36.24514285714285,40.75114285714285,2.8,10.815999999999999,3,3,Hotspot
2.0,34,16.26926639762932,35.89742857142857,40.830285714285715,3.29,6.09,1,0,Moderate Risk
2.0,35,6.330934741699314,34.75714285714285,44.23428571428572,5.886,9.176,1,0,Moderate Risk
2.0,36,23.602108910860686,33.85914285714286,44.86514285714286,16.915999999999997,22.802,3,3,Hotspot
2.0,37,25.54289120794842,34.809428571428576,35.675714285714285,0.066,16.982,3,3,Hotspot
2.0,38,6.127358829397975,33.88142857142857,32.18942857142857,0.158,0.22400000000000012,1,0,Moderate Risk
2.0,40,5.016056727377247,30.87657142857143,34.74942857142857,6.134,6.292,1,0,Moderate Risk
2.0,41,7.741885844796921,29.247142857142855,25.78857142857143,0.074,6.208,2,0,Moderate Risk
2.0,42,11.733807436584422,28.07371428571428,22.154285714285713,0.018,0.092,2,0,Moderate Risk
2.0,43,4.6612490737697705,26.383142857142854,20.401714285714284,0.026000000000000002,0.044,1,0,Moderate Risk
2.0,44,4.276742631778799,25.168,26.339999999999996,0.6,0.626,1,0,Moderate Risk
2.0,45,4.404953210484066,22.557428571428574,24.8,0.041999999999999996,0.642,1,0,Moderate Risk
2.0,46,5.423914228888346,20.71028571428571,35.442571428571426,3.6380000000000003,3.6800000000000006,1,1,Low Risk
2.0,47,3.9733393165595388,19.78314285714286,32.435428571428574,0.026000000000000002,3.664,1,1,Low Risk
2.0,48,3.3795540786714833,18.792285714285715,36.05828571428572,35.39,35.416,0,1,Low Risk
2.0,49,3.3190222970905325,17.93285714285714,31.329428571428572,0.004,35.394,1,1,Low Risk
2.0,50,3.737098237816462,15.199428571428573,49.77714285714286,6.234,6.238,1,1,Low Risk
2.0,51,3.164763589220307,15.366285714285715,35.00314285714286,0.0,6.234,0,1,Low Risk
3.0,1,2.0816388895994424,11.798571428571428,45.02607142857143,0.81,0.8100000000000045,0,1,Low Risk
3.0,2,1.7695060787241153,11.182857142857143,43.86642857142857,5.262499999999999,6.072500000000005,0,1,Low Risk
3.0,3,1.7650309826100004,12.036857142857142,41.06628571428571,5.656000000000001,9.866000000000003,0,1,Low Risk
3.0,4,1.4916883316311176,12.384857142857141,48.804,3.444,9.100000000000003,0,1,Low Risk
3.0,5,1.2692721612191264,13.46942857142857,43.942,5.926,9.370000000000005,0,1,Low Risk
3.0,6,1.6077733407886619,13.929142857142859,36.94628571428571,1.7280000000000002,7.654000000000005,0,1,Low Risk
3.0,7,1.5773195217542542,16.66342857142857,43.51171428571429,1.6860000000000004,3.414000000000005,0,1,Low Risk
3.0,8,1.3309730792840149,17.772285714285715,37.489714285714285,2.382,4.068000000000005,0,1,Low Risk
3.0,9,1.1294654455665338,18.798571428571428,49.28257142857143,14.624,17.006000000000007,0,1,Low Risk
3.0,10,1.2866568646449166,19.11114285714286,50.57514285714286,17.794,32.418000000000006,0,1,Low Risk
3.0,11,0.9973107023686628,19.584,47.65314285714286,33.05,50.84400000000001,0,1,Low Risk
3.0,12,0.9382683399068524,22.85457142857143,45.22571428571429,5.938000000000001,38.988000000000014,0,1,Low Risk
3.0,13,0.9517204169766345,26.078285714285716,39.07971428571428,12.856,18.794,0,0,Moderate Risk
3.0,14,1.0228923294201917,26.236,39.658,14.344,27.2,0,0,Moderate Risk
3.0,15,0.9517273518170608,28.14142857142857,38.81657142857142,4.446,18.790000000000003,0,0,Moderate Risk
3.0,16,0.9020647870250638,27.854571428571425,40.772000000000006,14.144,18.590000000000003,0,0,Moderate Risk
3.0,18,1.059407183654099,31.726285714285712,32.022,2.6100000000000003,16.754,0,0,Moderate Risk
3.0,19,1.0987860849631095,33.74714285714286,28.627999999999997,0.748,3.358000000000003,0,0,Moderate Risk
3.0,20,1.0656300317073737,33.272000000000006,32.90342857142857,7.164,7.9120000000000035,0,0,Moderate Risk
3.0,21,0.9155364242135324,34.51428571428572,25.67942857142857,3.6060000000000003,10.770000000000003,0,0,Moderate Risk
3.0,22,1.3332238864217385,36.70857142857143,22.438,3.3280000000000003,6.934000000000002,0,0,Moderate Risk
3.0,23,1.6408919069945422,36.70457142857143,28.67714285714286,6.684,10.012000000000002,0,0,Moderate Risk
3.0,24,1.4809137007026303,37.825714285714284,28.79257142857143,6.686,13.370000000000005,0,0,Moderate Risk
3.0,25,1.2188500153177688,37.12342857142857,34.62571428571429,8.784,15.470000000000004,0,0,Moderate Risk
3.0,26,2.3340272866923955,37.04457142857143,37.88857142857143,20.326,29.110000000000003,0,0,Moderate Risk
3.0,27,6.2362636307626955,37.72457142857142,36.528571428571425,9.565999999999999,29.892000000000003,2,0,Moderate Risk
3.0,28,6.4543661027428225,37.99228571428572,37.420857142857145,26.195999999999998,35.762,2,0,Moderate Risk
3.0,29,3.4811017260432067,37.193714285714286,40.357142857142854,4.764,30.96,1,0,Moderate Risk
3.0,31,4.698971685417937,36.92028571428572,41.66257142857143,9.936,14.700000000000003,1,0,Moderate Risk
3.0,32,21.41342049500181,36.57257142857143,43.291714285714285,13.324000000000002,23.259999999999998,3,3,Hotspot
3.0,33,21.685051710683634,36.81257142857143,38.50228571428572,2.054,15.378000000000004,2,3,Hotspot
3.0,34,6.511185335823609,35.60485714285714,43.639714285714284,27.532000000000004,29.586000000000002,1,0,Moderate Risk
3.0,35,5.267310456625608,34.61571428571428,43.984,8.666,36.198,1,0,Moderate Risk
3.0,36,15.009411639879414,34.09942857142857,44.182,33.989999999999995,42.656,2,3,Hotspot
3.0,37,16.14570213389195,33.87714285714286,37.75114285714286,2.05,36.040000000000006,2,0,Moderate Risk
3.0,38,5.1730682092949545,32.59228571428572,35.546571428571426,5.164,7.214000000000004,1,0,Moderate Risk
3.0,40,4.161365053585046,29.549428571428574,35.16857142857143,2.8,7.964000000000003,0,0,Moderate Risk
3.0,41,6.224040093522743,27.936571428571433,29.564,1.0079999999999998,3.8080000000000043,1,0,Moderate Risk
3.0,42,7.879464180054725,26.353714285714283,28.525142857142857,12.744,13.752000000000004,1,0,Moderate Risk
3.0,43,3.527921932836905,24.430571428571433,27.57857142857143,0.0,12.744000000000003,0,0,Moderate Risk
3.0,44,3.1662310333506936,22.798,34.04571428571428,0.064,0.06400000000000285,0,1,Low Risk
3.0,45,3.3433665739367555,20.677714285714284,31.616285714285716,0.588,0.6520000000000035,1,1,Low Risk
3.0,46,3.085807478385317,18.955142857142857,44.09885714285714,4.7700000000000005,5.358000000000005,0,1,Low Risk
3.0,47,2.724155750627764,18.121428571428574,36.42914285714286,0.22800000000000004,4.998000000000005,0,1,Low Risk
3.0,48,2.317659723889721,17.52057142857143,37.65371428571429,10.114,10.342000000000002,0,1,Low Risk
3.0,49,2.2160031508481777,16.46,34.772571428571425,0.028000000000000004,10.142000000000001,0,1,Low Risk
3.0,50,2.240948935833659,13.925714285714287,49.802571428571426,4.232,4.260000000000004,0,1,Low Risk
3.0,51,1.9202370892834537,14.427142857142858,33.18085714285714,0.012,4.244000000000005,0,1,Low Risk
4.0,1,1.836388846559039,10.276071428571429,54.43785714285714,10.4375,10.484999999999975,0,1,Low Risk
4.0,2,1.6313884228064361,9.25857142857143,52.06178571428571,6.555,16.992499999999975,0,1,Low Risk
4.0,3,1.6936302267921377,10.34,50.76285714285715,9.346,14.589999999999986,0,1,Low Risk
4.0,4,1.3408755697925128,10.586285714285713,61.18085714285714,15.488,24.833999999999982,0,1,Low Risk
4.0,5,1.2742798360733996,11.854571428571429,54.087714285714284,12.796000000000001,28.28399999999998,0,1,Low Risk
4.0,6,1.52498329399658,11.836571428571428,50.32942857142857,11.968,24.76399999999998,0,1,Low Risk
4.0,7,1.371607264504241,14.321428571428573,56.81085714285714,7.992,19.95999999999998,0,1,Low Risk
4.0,8,1.227722279224509,15.466,51.04714285714285,17.252,25.243999999999982,0,1,Low Risk
4.0,9,1.141538167037106,16.17085714285714,61.77028571428572,94.838,112.08999999999999,0,2,High Risk
4.0,10,1.2278804296585903,16.166,63.433428571428564,31.660000000000004,126.49799999999998,0,2,High Risk
4.0,11,0.9587967634064523,16.660285714285713,59.92,37.012,68.67199999999998,0,2,High Risk
4.0,12,0.8801164235745855,19.43857142857143,57.61457142857144,6.548,43.55999999999998,0,1,Low Risk
4.0,13,0.9306836175473698,22.944,49.92971428571428,26.116000000000003,32.66399999999997,0,1,Low Risk
4.0,14,1.0095414434527217,22.846857142857143,50.373714285714286,18.657999999999998,44.77399999999998,0,1,Low Risk
4.0,15,0.9452006308393752,24.372571428571426,51.08742857142857,8.118,26.775999999999975,0,1,Low Risk
4.0,16,0.8845439086009714,24.639714285714284,52.164857142857144,27.05,35.16799999999997,0,1,Low Risk
4.0,18,1.0340035831473784,27.724,43.46942857142857,8.178,35.22799999999997,0,0,Moderate Risk
4.0,19,0.9625378422089774,29.954285714285714,39.763714285714286,8.478,16.655999999999977,0,0,Moderate Risk
4.0,20,1.020538839700348,29.943142857142856,40.978857142857144,81.266,89.74399999999999,0,2,High Risk
4.0,21,0.8783295293142961,30.82714285714286,35.49028571428572,13.374,94.63999999999999,0,0,Moderate Risk
4.0,22,1.1808337274291598,33.382285714285715,30.818285714285715,6.44,19.81399999999998,0,0,Moderate Risk
4.0,23,1.5098785229831304,33.22457142857142,36.78628571428571,14.238,20.67799999999998,0,0,Moderate Risk
4.0,24,1.233101796642348,33.931714285714285,37.208285714285715,80.694,94.93199999999999,0,2,High Risk
4.0,25,1.064874742505263,32.77428571428571,45.355714285714285,82.84400000000001,163.53799999999998,0,2,High Risk
4.0,26,2.4732922662927,32.83457142857143,50.50828571428572,30.044000000000004,112.88799999999996,0,2,High Risk
4.0,27,5.596523888374998,33.43828571428572,49.64457142857143,23.346,53.389999999999986,1,2,High Risk
4.0,28,6.330877657899169,32.35028571428571,59.36657142857143,64.69800000000001,88.04399999999998,2,2,High Risk
4.0,29,3.617383655515878,31.246000000000002,63.74228571428571,28.684000000000005,93.38199999999998,1,2,High Risk
4.0,31,4.761913936902934,30.479714285714284,70.09885714285714,32.8,61.48399999999998,1,2,High Risk
4.0,32,16.512465276396163,30.290857142857142,71.588,38.912,71.71199999999996,2,2,High Risk
4.0,33,20.58964764814632,30.360571428571426,67.85628571428572,31.644,70.55599999999997,2,2,High Risk
4.0,34,6.714563001192415,29.524571428571427,69.71371428571429,52.498000000000005,84.14199999999997,1,2,High Risk
4.0,35,4.8683262648994114,28.974857142857143,69.70942857142856,46.16799999999999,98.66599999999997,1,2,High Risk
4.0,36,14.743855660076116,29.211142857142857,67.06485714285714,42.791999999999994,88.95999999999997,2,2,High Risk
4.0,37,14.185685702081752,28.796285714285716,61.73285714285714,11.937999999999999,54.72999999999996,2,3,Hotspot
4.0,38,5.598651770954656,28.009714285714285,57.81542857142857,6.981999999999999,18.919999999999966,1,1,Low Risk
4.0,40,3.99257823156683,25.654285714285713,54.93257142857143,5.376,12.35799999999998,1,1,Low Risk
4.0,41,5.97781908019231,24.59914285714286,46.03742857142858,3.438,8.813999999999988,1,1,Low Risk
4.0,42,7.3414240544549445,23.348000000000003,44.80314285714285,1.612,5.049999999999986,1,1,Low Risk
4.0,43,3.532142853079134,22.37657142857143,37.537142857142854,0.61,2.221999999999969,0,1,Low Risk
4.0,44,2.9638909825425652,20.44514285714286,44.54371428571428,2.0580000000000003,2.6679999999999686,0,1,Low Risk
4.0,45,2.8633070323771164,18.973142857142857,39.32485714285714,5.05,7.107999999999974,0,1,Low Risk
4.0,46,3.1755835224344477,17.263714285714286,48.58828571428571,13.144,18.193999999999967,0,1,Low Risk
4.0,47,2.5668986502766287,15.789714285714286,45.290285714285716,0.752,13.895999999999969,0,1,Low Risk
4.0,48,2.264325126848827,15.553999999999998,43.08114285714286,3.7560000000000002,4.507999999999976,0,1,Low Risk
4.0,49,1.94429680075693,14.846571428571428,38.47857142857143,0.8779999999999999,4.633999999999975,0,1,Low Risk
4.0,50,2.1252203677952655,11.891714285714285,59.19228571428572,21.674,22.55199999999997,0,1,Low Risk
4.0,51,1.8561464109300743,11.968,43.82342857142857,0.298,21.97199999999997,0,1,Low Risk
5.0,1,2.3421719181278022,12.131785714285716,44.30571428571429,0.455,0.4749999999999929,0,1,Low Risk
5.0,2,2.038002284299272,11.65642857142857,42.387142857142855,5.279999999999999,5.734999999999992,0,1,Low Risk
5.0,3,2.000621624274267,11.954571428571429,42.21228571428571,4.468,8.691999999999995,0,1,Low Risk
5.0,4,1.6504102963689964,12.439142857142858,53.756571428571434,7.074,11.541999999999991,0,1,Low Risk
5.0,5,1.5034783192270413,13.988285714285714,44.77742857142857,5.59,12.66399999999999,0,1,Low Risk
5.0,6,1.7225390093945045,14.224857142857143,39.85028571428571,3.436,9.025999999999991,0,1,Low Risk
5.0,7,1.7056257030576667,16.542571428571428,45.84057142857143,2.3579999999999997,5.793999999999994,0,1,Low Risk
5.0,8,1.4695546866714224,17.902285714285718,40.56571428571429,4.343999999999999,6.701999999999993,0,1,Low Risk
5.0,9,1.131657574760975,19.38257142857143,46.72085714285715,10.782,15.125999999999994,0,1,Low Risk
5.0,10,1.3232990786767465,19.112857142857145,50.63257142857143,18.188,28.96999999999999,0,1,Low Risk
5.0,11,1.4863629099742113,19.865428571428573,46.74285714285715,20.436,38.62399999999999,0,1,Low Risk
5.0,12,1.05111846785779,22.662,45.374,2.81,23.24599999999999,0,1,Low Risk
5.0,13,0.9647476993802366,26.278000000000002,37.822857142857146,11.924000000000001,14.733999999999991,0,0,Moderate Risk
5.0,14,1.0394161649853793,26.434000000000005,39.215999999999994,9.569999999999999,21.493999999999993,0,0,Moderate Risk
5.0,15,1.0727341429332509,28.217142857142857,38.57028571428571,3.822,13.39199999999999,0,0,Moderate Risk
5.0,16,0.9570564450991981,27.85114285714286,41.79485714285714,19.274,23.095999999999993,0,0,Moderate Risk
5.0,18,1.0541449217402712,31.97457142857143,30.598000000000003,4.0200000000000005,23.29399999999999,0,0,Moderate Risk
5.0,19,1.1181517309252447,33.97057142857143,27.18571428571429,1.6480000000000001,5.66799999999999,0,0,Moderate Risk
5.0,20,1.2703636825173497,33.62314285714286,30.951714285714285,10.824,12.471999999999989,0,0,Moderate Risk
5.0,21,0.9477910225741091,34.91428571428571,24.957142857142856,3.6159999999999997,14.439999999999989,0,0,Moderate Risk
5.0,22,1.419511568746582,37.26428571428572,20.982857142857142,2.4379999999999997,6.053999999999992,0,0,Moderate Risk
5.0,23,1.7933359966263605,36.43628571428572,29.21742857142857,12.78,15.21799999999999,0,0,Moderate Risk
5.0,24,1.7602888965515924,37.33542857142857,30.764857142857142,15.878,28.657999999999994,0,0,Moderate Risk
5.0,25,1.3254967785035656,36.132,36.567142857142855,13.146,29.02399999999999,0,0,Moderate Risk
5.0,26,2.654332201945447,36.07542857142857,42.025999999999996,19.292,32.43799999999999,1,0,Moderate Risk
5.0,27,6.948893317083052,36.869142857142855,39.98028571428571,24.451999999999998,43.74399999999999,2,0,Moderate Risk
5.0,28,7.555163639534314,36.63057142857143,41.802571428571426,26.492,50.943999999999996,2,0,Moderate Risk
5.0,29,3.728732298323989,35.188857142857145,48.391999999999996,19.71,46.20199999999999,1,0,Moderate Risk
5.0,31,12.541358029378436,34.61257142857143,50.52142857142857,13.110000000000003,32.81999999999999,1,3,Hotspot
5.0,32,22.52896827857443,34.94971428571428,49.49571428571428,16.122000000000003,29.231999999999992,3,3,Hotspot
5.0,33,27.36841922799227,34.982,46.06371428571428,9.474,25.595999999999993,3,3,Hotspot
5.0,34,8.385654558759851,34.019999999999996,50.146857142857144,22.619999999999997,32.093999999999994,1,0,Moderate Risk
5.0,35,5.506429386817909,33.19571428571429,51.52914285714286,24.571999999999996,47.191999999999986,1,2,High Risk
5.0,36,16.540058003191675,32.916,50.27628571428571,34.068,58.639999999999986,2,2,High Risk
5.0,37,18.794390100538394,32.548,46.55057142857143,5.79,39.85799999999999,2,3,Hotspot
5.0,38,5.814591952913633,31.681428571428576,42.36942857142857,1.8419999999999999,7.631999999999988,1,0,Moderate Risk
5.0,40,4.552388126359808,29.148571428571426,39.913714285714285,3.102,4.943999999999995,1,0,Moderate Risk
5.0,41,6.941682506449752,27.836857142857145,32.67371428571429,1.282,4.383999999999995,2,0,Moderate Risk
5.0,42,9.900477441334996,26.576285714285717,29.897714285714283,1.1119999999999999,2.3939999999999957,1,0,Moderate Risk
5.0,43,3.917165022101029,24.921714285714284,26.330000000000002,0.0,1.1119999999999985,1,0,Moderate Risk
5.0,44,3.2934630870026647,23.009428571428572,33.85885714285714,0.094,0.09399999999999714,0,0,Moderate Risk
5.0,45,3.638999652772789,21.26857142857143,30.384000000000004,1.4280000000000002,1.5219999999999945,1,1,Low Risk
5.0,46,3.497950556859989,19.387999999999998,40.58971428571429,4.318,5.74599999999999,1,1,Low Risk
5.0,47,3.0667402557765855,18.176285714285715,35.842571428571425,0.184,4.50199999999999,0,1,Low Risk
5.0,48,2.733013688688696,17.65942857142857,38.39971428571429,32.28,32.46399999999999,0,1,Low Risk
5.0,49,2.3015150434210088,16.647142857142857,34.83971428571429,0.002,32.282,0,1,Low Risk
5.0,50,2.80732541933121,14.032571428571426,51.75571428571429,6.452,6.453999999999992,0,1,Low Risk
5.0,51,2.3891055567827153,14.044,37.156,0.016,6.467999999999992,0,1,Low Risk
6.0,1,2.9854923647443825,13.145357142857144,35.85,0.495,0.49749999999999556,0,1,Low Risk
6.0,2,2.1057747599127845,12.461785714285714,39.31178571428572,5.2325,5.727499999999996,0,1,Low Risk
6.0,3,2.7206439914667646,13.293714285714284,36.01542857142857,8.342,12.527999999999997,1,1,Low Risk
6.0,4,2.3448648063608055,13.79657142857143,42.190000000000005,1.81,10.151999999999997,0,1,Low Risk
6.0,5,1.9731714081552856,14.624285714285714,37.36085714285714,2.984,4.793999999999995,0,1,Low Risk
6.0,6,1.9186967617274913,14.874857142857143,32.368,1.796,4.779999999999996,0,1,Low Risk
6.0,7,1.9218601579584895,17.91857142857143,34.63457142857143,0.396,2.1919999999999953,0,1,Low Risk
6.0,8,1.8001188588726316,19.26742857142857,30.064857142857143,3.0959999999999996,3.491999999999996,0,1,Low Risk
6.0,9,1.588836123024795,20.005142857142857,40.23485714285714,18.056,21.151999999999994,0,1,Low Risk
6.0,10,1.4102836794369165,19.944285714285712,45.614,27.718,45.773999999999994,0,1,Low Risk
6.0,11,1.5968737277541623,20.443142857142856,43.296571428571426,39.754000000000005,67.47200000000001,0,2,High Risk
6.0,12,1.4274902987751055,23.702571428571428,40.54857142857143,6.581999999999999,46.336,0,1,Low Risk
6.0,13,0.9818077512513599,27.294,34.919714285714285,27.744,34.326,0,0,Moderate Risk
6.0,14,1.0419037073859085,27.603428571428573,33.518857142857144,8.411999999999999,36.156,0,0,Moderate Risk
6.0,15,1.2738699840186787,29.245428571428572,34.39142857142857,4.8100000000000005,13.221999999999998,0,0,Moderate Risk
6.0,16,1.0981397188716735,28.857428571428574,35.685428571428574,5.938000000000001,10.747999999999996,0,0,Moderate Risk
6.0,18,1.0841062304558906,32.61714285714286,27.534857142857142,1.006,6.943999999999997,0,0,Moderate Risk
6.0,19,1.2560877656610694,34.355714285714285,25.599714285714285,1.4620000000000002,2.4679999999999973,0,0,Moderate Risk
6.0,20,1.527454428380169,33.85914285714286,28.38514285714286,6.022,7.483999999999997,0,0,Moderate Risk
6.0,21,1.2998604529106683,35.32657142857143,21.107714285714287,0.626,6.647999999999996,0,0,Moderate Risk
6.0,22,1.635365356270168,37.259142857142855,19.804,19.904,20.529999999999998,0,0,Moderate Risk
6.0,23,1.9843813036664888,37.006,29.696000000000005,32.914,52.818,0,0,Moderate Risk
6.0,24,2.1033539814059568,37.592,29.549142857142858,1.1540000000000001,34.068,0,0,Moderate Risk
6.0,25,1.8488177274197213,36.56428571428572,38.617714285714285,12.331999999999999,13.485999999999995,0,0,Moderate Risk
6.0,26,3.7303265429075703,36.22857142857143,42.32685714285714,12.318000000000001,24.65,1,0,Moderate Risk
6.0,27,8.959197550970169,37.46171428571429,38.30799999999999,10.803999999999998,23.121999999999996,2,0,Moderate Risk
6.0,28,10.047098368548104,37.78628571428571,37.01685714285715,3.5439999999999996,14.347999999999995,3,0,Moderate Risk
6.0,29,4.142323197958627,36.90371428571429,41.36514285714286,8.082,11.625999999999996,1,0,Moderate Risk
6.0,31,13.79299403679972,36.46828571428571,41.449714285714286,2.6479999999999997,10.729999999999995,1,0,Moderate Risk
6.0,32,34.758786780717166,36.10342857142857,43.528285714285715,15.190000000000001,17.837999999999997,3,3,Hotspot
6.0,33,30.729862971763005,36.052571428571426,40.251714285714286,3.0060000000000002,18.19599999999999,3,3,Hotspot
6.0,34,15.119242581587496,35.697428571428574,40.39085714285714,2.998,6.003999999999995,1,0,Moderate Risk
6.0,35,11.318896817380137,34.39085714285714,44.04514285714286,12.24,15.237999999999996,1,0,Moderate Risk
6.0,36,23.0120889769372,34.12885714285714,40.31171428571429,9.35,21.589999999999996,3,3,Hotspot
6.0,37,24.505990953352573,34.47257142857143,30.038857142857143,1.166,10.515999999999995,3,3,Hotspot
6.0,38,8.51577091276881,33.32857142857143,27.615428571428573,0.186,1.3519999999999963,1,0,Moderate Risk
6.0,40,4.908163733477865,30.485714285714288,29.14514285714286,4.406000000000001,4.591999999999999,1,0,Moderate Risk
6.0,41,7.598341288589512,28.625999999999998,22.26142857142857,0.126,4.531999999999999,2,0,Moderate Risk
6.0,42,11.420159251467954,27.49342857142857,20.151714285714284,5.16,5.285999999999999,2,0,Moderate Risk
6.0,43,4.477268481600669,25.559428571428572,21.329714285714285,0.034,5.193999999999998,1,0,Moderate Risk
6.0,44,4.1577941667309,24.47857142857143,26.963142857142856,0.9659999999999999,0.999999999999997,1,0,Moderate Risk
6.0,45,4.173508598538495,22.195999999999998,24.044285714285714,0.018,0.983999999999997,1,0,Moderate Risk
6.0,46,4.480860876959418,20.340857142857143,35.878,3.178,3.195999999999997,1,1,Low Risk
6.0,47,3.8400741272550762,19.386857142857146,30.332857142857144,0.046,3.2239999999999975,1,1,Low Risk
6.0,48,3.391371029733935,18.764857142857142,31.649428571428576,2.006,2.0519999999999987,0,1,Low Risk
6.0,49,3.1668227832972358,17.949428571428573,27.31142857142857,0.03,2.0359999999999987,1,1,Low Risk
6.0,50,2.9332393003526183,15.102571428571428,42.10857142857143,5.436,5.465999999999996,0,1,Low Risk
6.0,51,2.6978471934986277,15.790857142857144,29.542285714285715,0.002,5.437999999999996,0,1,Low Risk
7.0,1,5.0730194910576145,12.131785714285716,44.30571428571429,0.455,0.4749999999999929,1,1,Low Risk
7.0,2,4.905849982833051,11.65642857142857,42.387142857142855,5.279999999999999,5.734999999999992,1,1,Low Risk
7.0,3,5.261612416758526,11.954571428571429,42.21228571428571,4.468,8.691999999999995,2,1,Low Risk
7.0,4,4.854458721076567,12.439142857142858,53.756571428571434,7.074,11.541999999999991,1,1,Low Risk
7.0,5,4.159967005217668,13.988285714285714,44.77742857142857,5.59,12.66399999999999,1,1,Low Risk
7.0,6,4.069880608875082,14.224857142857143,39.85028571428571,3.436,9.025999999999991,1,1,Low Risk
7.0,7,4.904636322316885,16.542571428571428,45.84057142857143,2.3579999999999997,5.793999999999994,1,1,Low Risk
7.0,8,4.282225747402588,17.902285714285718,40.56571428571429,4.343999999999999,6.701999999999993,1,1,Low Risk
7.0,9,3.6226659530919756,19.38257142857143,46.72085714285715,10.782,15.125999999999994,1,1,Low Risk
7.0,10,3.054954156238027,19.112857142857145,50.63257142857143,18.188,28.96999999999999,1,1,Low Risk
7.0,11,3.2616160795947047,19.865428571428573,46.74285714285715,20.436,38.62399999999999,1,1,Low Risk
7.0,12,2.9791636556443657,22.662,45.374,2.81,23.24599999999999,1,1,Low Risk
7.0,13,2.671765901020363,26.278000000000002,37.822857142857146,11.924000000000001,14.733999999999991,1,0,Moderate Risk
7.0,14,2.322047550151259,26.434000000000005,39.215999999999994,9.569999999999999,21.493999999999993,0,0,Moderate Risk
7.0,15,2.4290462793598655,28.217142857142857,38.57028571428571,3.822,13.39199999999999,1,0,Moderate Risk
7.0,16,2.3369647010194954,27.85114285714286,41.79485714285714,19.274,23.095999999999993,1,0,Moderate Risk
7.0,18,2.0399636321142625,31.97457142857143,30.598000000000003,4.0200000000000005,23.29399999999999,0,0,Moderate Risk
7.0,19,2.437035241797343,33.97057142857143,27.18571428571429,1.6480000000000001,5.66799999999999,1,0,Moderate Risk
7.0,20,3.060400842239254,33.62314285714286,30.951714285714285,10.824,12.471999999999989,1,0,Moderate Risk
7.0,21,3.0356284929703903,34.91428571428571,24.957142857142856,3.6159999999999997,14.439999999999989,1,0,Moderate Risk
7.0,22,2.8807052895873424,37.26428571428572,20.982857142857142,2.4379999999999997,6.053999999999992,1,0,Moderate Risk
7.0,23,4.200954957067248,36.43628571428572,29.21742857142857,12.78,15.21799999999999,1,0,Moderate Risk
7.0,24,4.931306391172421,37.33542857142857,30.764857142857142,15.878,28.657999999999994,1,0,Moderate Risk
7.0,25,4.459528870450946,36.132,36.567142857142855,13.146,29.02399999999999,1,0,Moderate Risk
7.0,26,5.919340501756637,36.07542857142857,42.025999999999996,19.292,32.43799999999999,2,0,Moderate Risk
7.0,27,12.896944483819823,36.869142857142855,39.98028571428571,24.451999999999998,43.74399999999999,3,0,Moderate Risk
7.0,28,19.69123123486533,36.63057142857143,41.802571428571426,26.492,50.943999999999996,3,3,Hotspot
7.0,29,8.222806740129569,35.188857142857145,48.391999999999996,19.71,46.20199999999999,2,0,Moderate Risk
7.0,31,23.642874700826834,34.61257142857143,50.52142857142857,13.110000000000003,32.81999999999999,3,3,Hotspot
7.0,32,61.37573126692909,34.94971428571428,49.49571428571428,16.122000000000003,29.231999999999992,3,3,Hotspot
7.0,33,69.24386997614735,34.982,46.06371428571428,9.474,25.595999999999993,3,3,Hotspot
7.0,34,30.768866083684202,34.019999999999996,50.146857142857144,22.619999999999997,32.093999999999994,3,3,Hotspot
7.0,35,20.375094083418663,33.19571428571429,51.52914285714286,24.571999999999996,47.191999999999986,3,3,Hotspot
7.0,36,38.1472351261204,32.916,50.27628571428571,34.068,58.639999999999986,3,3,Hotspot
7.0,37,52.938248617654644,32.548,46.55057142857143,5.79,39.85799999999999,3,3,Hotspot
7.0,38,22.607192384075653,31.681428571428576,42.36942857142857,1.8419999999999999,7.631999999999988,3,3,Hotspot
7.0,40,8.041459458437293,29.148571428571426,39.913714285714285,3.102,4.943999999999995,2,0,Moderate Risk
7.0,41,16.919099838535452,27.836857142857145,32.67371428571429,1.282,4.383999999999995,3,0,Moderate Risk
7.0,42,24.483153082394818,26.576285714285717,29.897714285714283,1.1119999999999999,2.3939999999999957,3,3,Hotspot
7.0,43,7.749514169510606,24.921714285714284,26.330000000000002,0.0,1.1119999999999985,2,0,Moderate Risk
7.0,44,6.74012893542349,23.009428571428572,33.85885714285714,0.094,0.09399999999999714,2,0,Moderate Risk
